time,total_demand,heating_demand,cooling_demand,humidity,radiation_global_horizontal,temperature,wind_speed_2m,bait
2024-03-07 06:45:00,2.2637801625832035,2.2637801625832035,0.0,95,29,2.0,7.8,6.978824609827167
2024-03-07 07:00:00,2.330401116642202,2.330401116642202,0.0,93,55,2.1,8.1,6.948547268727915
2024-03-07 07:15:00,2.340210596059913,2.340210596059913,0.0,90,87,2.3,8.4,6.918865219599806
2024-03-07 07:30:00,2.3498246856177794,2.3498246856177794,0.0,87,120,2.7,8.7,6.889774391592826
2024-03-07 07:45:00,2.359244730671684,2.359244730671684,0.0,84,156,3.1,9.0,6.861270713856965
2024-03-07 08:00:00,2.3765168051890937,2.3765168051890937,0.0,81,193,3.5,9.7,6.833350115542213
2024-03-07 08:15:00,2.3855834888633307,2.3855834888633307,0.0,79,229,4.0,10.5,6.806008525798557
2024-03-07 08:30:00,2.394459518720495,2.394459518720495,0.0,77,265,4.6,11.6,6.7792418737759865
2024-03-07 08:45:00,2.4031462446860905,2.4031462446860905,0.0,76,301,5.1,12.7,6.75304608862449
2024-03-07 09:00:00,2.363223484111103,2.363223484111103,0.0,74,336,5.6,13.4,6.727417099494057
2024-03-07 09:15:00,2.3713687585559797,2.3713687585559797,0.0,72,366,5.9,13.9,6.702350835534675
2024-03-07 09:30:00,2.379332498458172,2.379332498458172,0.0,71,396,6.2,14.3,6.677843225896333
2024-03-07 09:45:00,2.387116026639086,2.387116026639086,0.0,70,424,6.6,14.5,6.65389019972902
2024-03-07 10:00:00,2.30777563644916,2.30777563644916,0.0,68,445,6.9,14.7,6.630487686182725
2024-03-07 10:15:00,2.3149330551957235,2.3149330551957235,0.0,66,455,7.2,14.2,6.607631614407436
2024-03-07 10:30:00,2.321920629542265,2.321920629542265,0.0,65,459,7.7,13.4,6.585317913553142
2024-03-07 10:45:00,2.328739634282568,2.328739634282568,0.0,63,486,8.1,12.6,6.563542512769832
2024-03-07 11:00:00,2.2500768182805286,2.2500768182805286,0.0,61,476,8.4,12.2,6.542301341207494
2024-03-07 11:15:00,2.256325578494255,2.256325578494255,0.0,59,480,8.7,12.6,6.521590328016116
2024-03-07 11:30:00,2.2624156118152174,2.2624156118152174,0.0,57,495,9.0,13.0,6.501405402345689
2024-03-07 11:45:00,2.2683481464675186,2.2683481464675186,0.0,54,467,9.2,13.7,6.481742493346201
2024-03-07 12:00:00,2.188015397287251,2.188015397287251,0.0,53,507,9.4,14.4,6.46259753016764
2024-03-07 12:15:00,2.1934237734526083,2.1934237734526083,0.0,52,517,9.6,14.8,6.4439664419599945
2024-03-07 12:30:00,2.1986841597407354,2.1986841597407354,0.0,53,447,9.6,15.1,6.425845157873255
2024-03-07 12:45:00,2.2037977378694125,2.2037977378694125,0.0,53,453,9.6,15.5,6.4082296070574065
2024-03-07 13:00:00,2.116417580187045,2.116417580187045,0.0,53,393,9.8,15.5,6.391115718662441
2024-03-07 13:15:00,2.121039417162852,2.121039417162852,0.0,53,382,9.9,15.5,6.374499421838346
2024-03-07 13:30:00,2.125523980933916,2.125523980933916,0.0,52,403,9.9,15.2,6.358376645735111
2024-03-07 13:45:00,2.1298724038106016,2.1298724038106016,0.0,52,342,10.1,14.9,6.342743319502724
2024-03-07 14:00:00,2.067428933420721,2.067428933420721,0.0,52,334,10.1,15.0,6.327595372291174
2024-03-07 14:15:00,2.071381049527753,2.071381049527753,0.0,53,328,10.0,15.0,6.31292873325045
2024-03-07 14:30:00,2.0752045678492097,2.0752045678492097,0.0,55,201,9.8,15.0,6.298739331530538
2024-03-07 14:45:00,2.078900585328423,2.078900585328423,0.0,57,134,9.6,15.0,6.2850230962814315
2024-03-07 15:00:00,2.0766307242271442,2.0766307242271442,0.0,58,136,9.4,14.9,6.271775956653115
2024-03-07 15:15:00,2.080065372638587,2.080065372638587,0.0,59,134,9.4,14.9,6.258993841795581
2024-03-07 15:30:00,2.0833761593362716,2.0833761593362716,0.0,60,158,9.4,15.0,6.246672680858814
2024-03-07 15:45:00,2.0865641781875794,2.0865641781875794,0.0,60,124,9.3,15.0,6.234808402992805
2024-03-07 16:00:00,2.190563009105762,2.190563009105762,0.0,61,94,9.2,15.0,6.223396937347543
2024-03-07 16:15:00,2.193651059001241,2.193651059001241,0.0,62,103,9.0,14.7,6.212434213073016
2024-03-07 16:30:00,2.1966138512763824,2.1966138512763824,0.0,62,65,8.8,14.3,6.201916159319212
2024-03-07 16:45:00,2.199452532634108,2.199452532634108,0.0,63,38,8.5,13.9,6.191838705236122
2024-03-07 17:00:00,2.388979043065318,2.388979043065318,0.0,64,35,8.2,13.6,6.182197779973733
2024-03-07 17:15:00,2.3917929842164853,2.3917929842164853,0.0,66,14,7.9,13.5,6.172989312682033
2024-03-07 17:30:00,2.3944760180071425,2.3944760180071425,0.0,67,4,7.7,13.0,6.164209232511013
2024-03-07 17:45:00,2.3970293884154663,2.3970293884154663,0.0,69,0,7.4,13.0,6.15585346861066
2024-03-07 18:00:00,2.4346184652974987,2.4346184652974987,0.0,71,0,7.2,12.9,6.147917950130963
2024-03-07 18:15:00,2.4369499148941323,2.4369499148941323,0.0,72,0,6.8,12.7,6.14039860622191
2024-03-07 18:30:00,2.43915358751117,2.43915358751117,0.0,74,0,6.6,12.9,6.133291366033491
2024-03-07 18:45:00,2.4412307453573536,2.4412307453573536,0.0,75,0,6.3,13.0,6.126592158715695
2024-03-07 19:00:00,2.317458993607845,2.317458993607845,0.0,76,0,6.2,13.2,6.1202969134185095
2024-03-07 19:15:00,2.319192845923223,2.319192845923223,0.0,77,0,5.9,13.7,6.114401559291923
2024-03-07 19:30:00,2.3208102855576,2.3208102855576,0.0,78,0,5.8,14.2,6.108902025485925
2024-03-07 19:45:00,2.3223125097677593,2.3223125097677593,0.0,78,0,5.7,14.7,6.1037942411505055
2024-03-07 20:00:00,2.2358236610282485,2.2358236610282485,0.0,79,0,5.6,15.2,6.09907413543565
2024-03-07 20:15:00,2.2370508140070346,2.2370508140070346,0.0,80,0,5.4,15.0,6.094737637491349
2024-03-07 20:30:00,2.2381705646836436,2.2381705646836436,0.0,81,0,5.2,14.8,6.090780676467592
2024-03-07 20:45:00,2.239184065037341,2.239184065037341,0.0,81,0,5.1,14.2,6.087199181514366
2024-03-07 21:00:00,2.2744965175762424,2.2744965175762424,0.0,82,0,4.9,13.7,6.08398908178166
2024-03-07 21:15:00,2.2753133283068445,2.2753133283068445,0.0,83,0,4.7,13.3,6.081146306419465
2024-03-07 21:30:00,2.276025765903566,2.276025765903566,0.0,83,0,4.5,12.8,6.078666784577767
2024-03-07 21:45:00,2.2766350000381346,2.2766350000381346,0.0,84,0,4.3,12.1,6.0765464454065565
2024-03-07 22:00:00,2.3182201840700687,2.3182201840700687,0.0,84,0,4.1,11.7,6.07478121805582
2024-03-07 22:15:00,2.3186338503045274,2.3186338503045274,0.0,84,0,3.9,11.4,6.073367031675548
2024-03-07 22:30:00,2.3189460236769412,2.3189460236769412,0.0,85,0,3.7,11.0,6.072299815415729
2024-03-07 22:45:00,2.3191578949590648,2.3191578949590648,0.0,85,0,3.5,11.0,6.071575498426351
2024-03-07 23:00:00,2.3133903330744423,2.3133903330744423,0.0,85,0,3.3,10.7,6.071190009857403
2024-03-07 23:15:00,2.313405134867111,2.313405134867111,0.0,84,0,3.2,10.7,6.071139278858875
2024-03-07 23:30:00,2.313323452135214,2.313323452135214,0.0,84,0,3.0,10.3,6.0714192345807545
2024-03-07 23:45:00,2.3131464726314013,2.3131464726314013,0.0,83,0,2.9,10.3,6.072025806173029
2024-03-08 00:00:00,2.371560945262199,2.371560945262199,0.0,82,0,2.8,10.3,6.07295492278569
2024-03-08 00:15:00,2.371187699298805,2.371187699298805,0.0,82,0,2.6,10.3,6.074202513568723
2024-03-08 00:30:00,2.370720392228357,2.370720392228357,0.0,82,0,2.4,10.0,6.07576450767212
2024-03-08 00:45:00,2.3701602419408503,2.3701602419408503,0.0,83,0,2.2,9.6,6.077636834245867
2024-03-08 01:00:00,2.4061740183261326,2.4061740183261326,0.0,83,0,2.1,9.6,6.079815422439954
2024-03-08 01:15:00,2.405420350803497,2.405420350803497,0.0,83,0,1.9,9.6,6.08229620140437
2024-03-08 01:30:00,2.404576113623098,2.404576113623098,0.0,84,0,1.8,9.6,6.085075100289102
2024-03-08 01:45:00,2.4036425435204474,2.4036425435204474,0.0,85,0,1.6,9.6,6.0881480482441415
2024-03-08 02:00:00,2.4102214373736937,2.4102214373736937,0.0,85,0,1.5,9.6,6.091510974419475
2024-03-08 02:15:00,2.409109404872339,2.409109404872339,0.0,85,0,1.3,9.6,6.095159807965092
2024-03-08 02:30:00,2.4079114787924767,2.4079114787924767,0.0,86,0,1.1,9.6,6.0990904780309805
2024-03-08 02:45:00,2.406628899781964,2.406628899781964,0.0,86,0,1.0,9.9,6.10329891376713
2024-03-08 03:00:00,2.393155208362302,2.393155208362302,0.0,86,0,0.9,9.9,6.107781044323529
2024-03-08 03:15:00,2.3917143352494117,2.3917143352494117,0.0,86,0,0.9,9.9,6.112532798850165
2024-03-08 03:30:00,2.3901929385427967,2.3901929385427967,0.0,87,0,0.8,10.2,6.11755010649703
2024-03-08 03:45:00,2.388592252645098,2.388592252645098,0.0,87,0,0.6,10.6,6.122828896414108
2024-03-08 04:00:00,2.3879118603933156,2.3879118603933156,0.0,87,0,0.6,10.6,6.1283650977513915
2024-03-08 04:15:00,2.386155565041869,2.386155565041869,0.0,87,0,0.5,10.6,6.134154639658868
2024-03-08 04:30:00,2.3843236520927245,2.3843236520927245,0.0,87,0,0.4,10.9,6.140193451286526
2024-03-08 04:45:00,2.382417356464822,2.382417356464822,0.0,86,0,0.4,10.9,6.146477461784356
2024-03-08 05:00:00,2.428934124935746,2.428934124935746,0.0,86,0,0.3,10.9,6.153002600302343
2024-03-08 05:15:00,2.4268409768142707,2.4268409768142707,0.0,86,0,0.3,10.9,6.159764795990477
2024-03-08 05:30:00,2.4246757108629033,2.4246757108629033,0.0,86,0,0.2,11.2,6.166759977998749
2024-03-08 05:45:00,2.422439587159356,2.422439587159356,0.0,86,0,0.2,11.3,6.173984075477146
2024-03-08 06:00:00,2.5208766126841553,2.5208766126841553,0.0,86,0,0.2,11.3,6.181433017575657
2024-03-08 06:15:00,2.518403728918808,2.518403728918808,0.0,86,0,0.2,11.3,6.18910273344427
2024-03-08 06:30:00,2.5158609754031103,2.5158609754031103,0.0,86,13,0.2,11.3,6.196989152232974
2024-03-08 06:45:00,2.5132496646679403,2.5132496646679403,0.0,86,35,0.2,11.3,6.2050882030917585
2024-03-08 07:00:00,2.573357828338405,2.573357828338405,0.0,85,64,0.3,11.3,6.213395815170612
2024-03-08 07:15:00,2.570544704035105,2.570544704035105,0.0,84,95,0.6,11.6,6.221907917619522
2024-03-08 07:30:00,2.5676653440366777,2.5676653440366777,0.0,82,130,1.0,11.6,6.2306204395884786
2024-03-08 07:45:00,2.564721093699006,2.564721093699006,0.0,79,168,1.5,12.3,6.23952931022747
2024-03-08 08:00:00,2.5704143881944583,2.5704143881944583,0.0,77,206,2.0,12.6,6.248630458686485
2024-03-08 08:15:00,2.567333965731749,2.567333965731749,0.0,74,242,2.5,13.3,6.257919814115512
2024-03-08 08:30:00,2.564192482300431,2.564192482300431,0.0,72,278,3.2,14.0,6.26739330566454
2024-03-08 08:45:00,2.560991287826009,2.560991287826009,0.0,69,314,3.8,14.8,6.277046862483557
2024-03-08 09:00:00,2.5063770388473716,2.5063770388473716,0.0,66,348,4.5,15.5,6.2868764137225535
2024-03-08 09:15:00,2.5031270628116715,2.5031270628116715,0.0,64,381,5.1,16.2,6.296877888531516
2024-03-08 09:30:00,2.4998225430883845,2.4998225430883845,0.0,62,411,5.6,16.9,6.307047216060435
2024-03-08 09:45:00,2.4964648024989193,2.4964648024989193,0.0,60,440,6.1,17.7,6.317380325459298
2024-03-08 10:00:00,2.4025399076263594,2.4025399076263594,0.0,58,466,6.6,18.1,6.327873145878094
2024-03-08 10:15:00,2.3992053236178275,2.3992053236178275,0.0,56,488,6.9,18.4,6.338521606466812
2024-03-08 10:30:00,2.3958232754123685,2.3958232754123685,0.0,55,508,7.4,18.5,6.349321636375439
2024-03-08 10:45:00,2.392395037803764,2.392395037803764,0.0,54,526,7.8,18.6,6.3602691647539675
2024-03-08 11:00:00,2.3016518275471145,2.3016518275471145,0.0,52,539,8.2,18.6,6.3713601207523824
2024-03-08 11:15:00,2.298263507962469,2.298263507962469,0.0,50,550,8.6,19.1,6.382590433520675
2024-03-08 11:30:00,2.294834370998889,2.294834370998889,0.0,48,558,9.1,19.6,6.393956032208831
2024-03-08 11:45:00,2.2913656448804782,2.2913656448804782,0.0,46,564,9.6,20.1,6.4054528459668445
2024-03-08 12:00:00,2.2012295052336066,2.2012295052336066,0.0,45,565,10.0,20.2,6.417076803944698
2024-03-08 12:15:00,2.197819486256376,2.197819486256376,0.0,44,563,10.3,20.2,6.428823835292384
2024-03-08 12:30:00,2.1943749223086835,2.1943749223086835,0.0,43,558,10.5,19.8,6.44068986915989
2024-03-08 12:45:00,2.1908969951083073,2.1908969951083073,0.0,43,550,10.7,19.7,6.452670834697204
2024-03-08 13:00:00,2.095932621046914,2.095932621046914,0.0,42,538,10.9,19.4,6.464762661054316
2024-03-08 13:15:00,2.092539565627274,2.092539565627274,0.0,42,523,11.1,19.5,6.476961277381214
2024-03-08 13:30:00,2.089117938797836,2.089117938797836,0.0,41,506,11.2,19.6,6.489262612827887
2024-03-08 13:45:00,2.0856688728689616,2.0856688728689616,0.0,41,485,11.3,19.4,6.501662596544326
2024-03-08 14:00:00,2.017157440753144,2.017157440753144,0.0,41,461,11.4,19.4,6.514157157680516
2024-03-08 14:15:00,2.013766231039004,2.013766231039004,0.0,41,435,11.4,18.9,6.526742225386446
2024-03-08 14:30:00,2.010351730099164,2.010351730099164,0.0,41,407,11.5,18.8,6.5394137288121055
2024-03-08 14:45:00,2.006915034876954,2.006915034876954,0.0,41,376,11.5,18.3,6.552167597107485
2024-03-08 15:00:00,1.9978393286244274,1.9978393286244274,0.0,41,343,11.5,17.9,6.56499975942257
2024-03-08 15:15:00,1.9943712877801028,1.9943712877801028,0.0,41,308,11.4,17.6,6.577906144907352
2024-03-08 15:30:00,1.9908843964907583,1.9908843964907583,0.0,42,273,11.4,17.2,6.590882682711819
2024-03-08 15:45:00,1.9873797486237763,1.9873797486237763,0.0,42,235,11.2,16.6,6.603925301985958
2024-03-08 16:00:00,2.0796819637394455,2.0796819637394455,0.0,43,197,11.1,16.3,6.61702993187976
2024-03-08 16:15:00,2.0759742474040173,2.0759742474040173,0.0,44,159,10.9,15.8,6.630192501543212
2024-03-08 16:30:00,2.0722513569287044,2.0722513569287044,0.0,46,122,10.6,15.5,6.643408940126303
2024-03-08 16:45:00,2.0685144390164276,2.0685144390164276,0.0,47,85,10.3,14.9,6.656675176779023
2024-03-08 17:00:00,2.239919431771497,2.239919431771497,0.0,49,52,10.0,14.1,6.669987140651361
2024-03-08 17:15:00,2.2358388068069344,2.2358388068069344,0.0,51,25,9.6,13.3,6.683340760893303
2024-03-08 17:30:00,2.231746696386984,2.231746696386984,0.0,53,5,9.2,12.0,6.6967319666548395
2024-03-08 17:45:00,2.2276443444898226,2.2276443444898226,0.0,55,0,8.8,11.2,6.710156687085958
2024-03-08 18:00:00,2.2561189846865655,2.2561189846865655,0.0,57,0,8.4,10.4,6.72361085133665
2024-03-08 18:15:00,2.2519395161059186,2.2519395161059186,0.0,59,0,7.9,10.1,6.737090388556901
2024-03-08 18:30:00,2.2477534425849166,2.2477534425849166,0.0,61,0,7.6,10.1,6.750591227896701
2024-03-08 18:45:00,2.2435620263323015,2.2435620263323015,0.0,62,0,7.2,10.1,6.764109298506039
2024-03-08 19:00:00,2.124131039708946,2.124131039708946,0.0,64,0,6.9,10.1,6.777640529534903
2024-03-08 19:15:00,2.1201487655797995,2.1201487655797995,0.0,66,0,6.7,10.1,6.791180850133283
2024-03-08 19:30:00,2.116165015420843,2.116165015420843,0.0,67,0,6.5,10.1,6.804726189451166
2024-03-08 19:45:00,2.11218098648886,2.11218098648886,0.0,69,0,6.3,10.1,6.818272476638542
2024-03-08 20:00:00,2.0284706465467095,2.0284706465467095,0.0,70,0,6.1,10.1,6.8318156408454005
2024-03-08 20:15:00,2.0246402039680613,2.0246402039680613,0.0,72,0,5.8,10.1,6.845351611221727
2024-03-08 20:30:00,2.020812949096743,2.020812949096743,0.0,73,0,5.6,9.8,6.858876316917512
2024-03-08 20:45:00,2.0169900339120193,2.0169900339120193,0.0,75,0,5.3,9.4,6.872385687082746
2024-03-08 21:00:00,2.044091553798449,2.044091553798449,0.0,76,0,5.2,9.4,6.885875650867415
2024-03-08 21:15:00,2.0402222467588667,2.0402222467588667,0.0,77,0,4.9,9.4,6.899342137421509
2024-03-08 21:30:00,2.0363608550713486,2.0363608550713486,0.0,79,0,4.8,9.4,6.9127810758950154
2024-03-08 21:45:00,2.0325085484076224,2.0325085484076224,0.0,80,0,4.7,9.4,6.926188395437926
